timestamp_lectura,id_maquina,rpm,vibracion_mms,temp_c,corriente_motor_a,etiqueta_prediccion
2026-06-17 20:47:05,maq-cnc-20,1435.58,23.46,90.25,18.73,0
2026-06-17 20:47:07,maq-cnc-20,1439.96,22.8,88.82,18.52,0
2026-06-17 20:47:09,maq-cnc-20,1444.39,23.23,89.27,18.41,0
2026-06-17 20:47:11,maq-cnc-20,1442.28,22.88,89.11,18.61,0
2026-06-17 20:47:13,maq-cnc-20,1440.59,22.96,89.35,18.4,0
2026-06-17 20:47:15,maq-cnc-20,1435.9,23.0,90.36,18.68,0
2026-06-17 20:47:17,maq-cnc-20,1433.96,23.19,89.45,18.72,0
2026-06-17 20:47:19,maq-cnc-20,1429.75,23.24,89.08,18.7,0
2026-06-17 20:47:21,maq-cnc-20,1431.25,23.45,90.35,18.7,0
2026-06-17 20:47:23,maq-cnc-20,1429.49,23.35,90.62,18.51,0
2026-06-17 20:47:25,maq-cnc-20,1429.32,23.68,91.4,18.73,0
2026-06-17 20:47:27,maq-cnc-20,1426.81,23.29,90.83,18.55,0
2026-06-17 20:47:29,maq-cnc-20,1422.48,23.53,91.13,18.68,0
2026-06-17 20:47:31,maq-cnc-20,1423.88,23.58,90.25,18.77,0
2026-06-17 20:47:33,maq-cnc-20,1419.38,23.2,89.86,18.76,0
2026-06-17 20:47:35,maq-cnc-20,1420.78,23.26,89.76,18.83,0
2026-06-17 20:47:37,maq-cnc-20,1419.05,24.22,90.84,18.86,0
2026-06-17 20:47:39,maq-cnc-20,1418.36,24.28,91.47,18.92,0
2026-06-17 20:47:41,maq-cnc-20,1415.26,23.77,90.99,18.88,0
2026-06-17 20:47:43,maq-cnc-20,1411.0,24.16,90.52,18.82,0
2026-06-17 20:47:45,maq-cnc-20,1409.37,24.27,91.39,19.17,0
2026-06-17 20:47:47,maq-cnc-20,1409.02,23.9,89.97,18.81,0
2026-06-17 20:47:49,maq-cnc-20,1404.23,23.89,90.0,18.99,1
2026-06-17 20:47:51,maq-cnc-20,1404.58,23.7,91.17,18.74,1
2026-06-17 20:47:53,maq-cnc-20,1406.96,24.13,91.15,18.98,1
2026-06-17 20:47:55,maq-cnc-20,1407.89,24.02,90.49,19.06,1
2026-06-17 20:47:57,maq-cnc-20,1402.96,24.53,92.42,19.26,1
2026-06-17 20:47:59,maq-cnc-20,1400.32,24.66,92.5,19.04,1
2026-06-17 20:48:01,maq-cnc-20,1400.0,24.19,90.73,19.05,1
2026-06-17 20:48:03,maq-cnc-20,1400.0,24.16,90.58,18.95,1
2026-06-17 20:48:05,maq-cnc-20,1400.0,24.25,92.19,19.26,1
2026-06-17 20:48:07,maq-cnc-20,1400.0,24.38,92.07,19.11,1
2026-06-17 20:48:09,maq-cnc-20,1401.32,24.89,92.37,19.17,1
2026-06-17 20:48:11,maq-cnc-20,1400.0,24.14,91.38,19.29,1
2026-06-17 20:48:13,maq-cnc-20,1404.58,24.78,93.06,19.36,1
2026-06-17 20:48:15,maq-cnc-20,1403.03,24.88,92.78,19.22,1
2026-06-17 20:48:17,maq-cnc-20,1405.3,25.09,92.87,19.39,1
2026-06-17 20:48:19,maq-cnc-20,1401.47,24.9,92.01,19.46,1
2026-06-17 20:48:21,maq-cnc-20,1400.98,24.47,91.56,19.12,1
2026-06-17 20:48:23,maq-cnc-20,1404.48,24.95,91.74,19.53,1
2026-06-17 20:48:25,maq-cnc-20,1408.11,24.89,92.74,19.28,1
2026-06-17 20:48:27,maq-cnc-20,1409.02,25.0,93.02,19.58,1
2026-06-17 20:48:29,maq-cnc-20,1405.4,24.94,92.77,19.36,1
2026-06-17 20:48:31,maq-cnc-20,1402.73,24.86,91.99,19.6,1
2026-06-17 20:48:33,maq-cnc-20,1405.22,25.54,93.68,19.53,1
2026-06-17 20:48:35,maq-cnc-20,1403.3,25.34,92.2,19.46,1
2026-06-17 20:48:37,maq-cnc-20,1407.2,25.12,92.73,19.66,1
2026-06-17 20:48:39,maq-cnc-20,1408.33,24.97,92.21,19.73,1
2026-06-17 20:48:41,maq-cnc-20,1409.44,25.19,92.89,19.72,1
2026-06-17 20:48:43,maq-cnc-20,1404.52,25.35,93.76,19.86,1
2026-06-17 20:48:45,maq-cnc-20,1403.14,25.89,93.57,19.7,1
2026-06-17 20:48:47,maq-cnc-20,1403.74,25.38,92.59,19.89,1
2026-06-17 20:48:49,maq-cnc-20,1402.38,25.86,93.74,19.88,1
2026-06-17 20:48:51,maq-cnc-20,1400.75,25.46,93.56,19.89,1
2026-06-17 20:48:53,maq-cnc-20,1400.0,26.0,94.54,19.83,1
2026-06-17 20:48:55,maq-cnc-20,1400.0,25.32,93.35,19.88,1
2026-06-17 20:48:57,maq-cnc-20,1400.0,25.86,93.07,19.82,1
2026-06-17 20:48:59,maq-cnc-20,1400.0,25.82,93.28,19.8,1
2026-06-17 20:49:01,maq-cnc-20,1400.0,25.91,93.69,19.93,1
2026-06-17 20:49:03,maq-cnc-20,1400.0,25.9,93.87,20.07,1
2026-06-17 20:49:05,maq-cnc-20,1402.66,25.83,94.2,19.99,1
2026-06-17 20:49:07,maq-cnc-20,1403.88,25.73,93.75,19.95,1
2026-06-17 20:49:09,maq-cnc-20,1405.09,26.32,95.18,20.02,1
2026-06-17 20:49:11,maq-cnc-20,1400.52,26.36,93.76,20.23,1
2026-06-17 20:49:13,maq-cnc-20,1403.03,26.01,94.04,20.14,1
2026-06-17 20:49:15,maq-cnc-20,1400.25,26.02,93.89,20.22,1
2026-06-17 20:49:17,maq-cnc-20,1400.0,26.55,94.49,20.17,1
2026-06-17 20:49:19,maq-cnc-20,1400.0,26.43,95.04,20.2,1
2026-06-17 20:49:21,maq-cnc-20,1402.6,26.53,93.9,20.26,1
2026-06-17 20:49:23,maq-cnc-20,1403.09,26.52,93.9,20.37,1
2026-06-17 20:49:25,maq-cnc-20,1400.98,26.15,93.55,20.2,1
2026-06-17 20:49:27,maq-cnc-20,1402.73,27.01,96.4,20.33,1
2026-06-17 20:49:29,maq-cnc-20,1403.55,27.22,95.95,20.7,1
2026-06-17 20:49:31,maq-cnc-20,1400.91,26.67,95.34,20.43,1
2026-06-17 20:49:33,maq-cnc-20,1400.0,26.74,95.24,20.59,1
2026-06-17 20:49:35,maq-cnc-20,1401.81,27.34,96.83,20.72,1
2026-06-17 20:49:37,maq-cnc-20,1405.75,26.91,95.97,20.61,1
2026-06-17 20:49:39,maq-cnc-20,1408.12,0.0,200.0,20.48,1
2026-06-17 20:49:41,maq-cnc-20,1408.44,27.26,96.11,20.75,1
2026-06-17 20:49:43,maq-cnc-20,1408.58,27.3,96.06,20.46,1
2026-06-17 20:49:45,maq-cnc-20,1406.94,27.3,96.34,20.82,1
2026-06-17 20:49:47,maq-cnc-20,1406.71,27.11,95.9,20.45,1
2026-06-17 20:49:49,maq-cnc-20,1406.16,27.36,95.33,20.52,1
2026-06-17 20:49:51,maq-cnc-20,1406.17,5.5,64.13,9.96,0
2026-06-17 20:49:53,maq-cnc-20,1406.96,5.3,62.33,10.0,0
2026-06-17 20:49:55,maq-cnc-20,1407.53,5.36,63.02,9.66,0
2026-06-17 20:49:57,maq-cnc-20,1408.94,5.9,63.31,10.02,0
2026-06-17 20:49:59,maq-cnc-20,1405.28,5.13,61.88,9.68,0
2026-06-17 20:50:01,maq-cnc-20,1404.65,5.74,63.62,9.93,0
2026-06-17 20:50:03,maq-cnc-20,1400.0,5.33,62.35,9.75,0
2026-06-17 20:50:05,maq-cnc-20,1400.0,5.76,63.36,9.92,0
2026-06-17 20:50:07,maq-cnc-20,1404.58,6.0,64.93,9.99,0
2026-06-17 20:50:09,maq-cnc-20,1408.23,6.22,64.21,10.33,0
2026-06-17 20:50:11,maq-cnc-20,1412.75,6.27,64.95,10.28,0
2026-06-17 20:50:13,maq-cnc-20,1412.7,6.22,65.0,10.17,0
2026-06-17 20:50:15,maq-cnc-20,1409.14,6.03,64.56,10.31,0
2026-06-17 20:50:17,maq-cnc-20,1412.09,5.38,62.85,9.85,0
2026-06-17 20:50:19,maq-cnc-20,1412.01,6.35,64.95,10.47,0
2026-06-17 20:50:21,maq-cnc-20,1413.13,5.48,63.34,9.89,0
2026-06-17 20:50:23,maq-cnc-20,1418.09,5.55,63.46,9.96,0
2026-06-17 20:50:25,maq-cnc-20,1421.46,5.65,62.71,10.3,0
2026-06-17 20:50:27,maq-cnc-20,1419.33,6.31,64.77,10.27,0
2026-06-17 20:50:29,maq-cnc-20,1418.19,5.66,63.6,10.03,0
2026-06-17 20:50:31,maq-cnc-20,1417.76,5.77,62.99,10.35,0
2026-06-17 20:50:33,maq-cnc-20,1413.65,5.97,64.27,10.4,0
2026-06-17 20:50:35,maq-cnc-20,1414.38,5.82,63.94,10.4,0
2026-06-17 20:50:37,maq-cnc-20,1414.76,6.46,64.49,10.62,0
2026-06-17 20:50:39,maq-cnc-20,1418.27,6.42,63.97,10.4,0
2026-06-17 20:50:41,maq-cnc-20,1421.28,5.73,63.16,10.14,0
2026-06-17 20:50:43,maq-cnc-20,1424.98,5.96,63.17,10.1,0
2026-06-17 20:50:45,maq-cnc-20,1424.79,6.74,65.37,10.75,0
2026-06-17 20:50:47,maq-cnc-20,1420.78,6.62,64.6,10.51,0
2026-06-17 20:50:49,maq-cnc-20,1417.08,6.59,65.15,10.59,0
2026-06-17 20:50:51,maq-cnc-20,1414.85,6.24,63.94,10.42,0
2026-06-17 20:50:53,maq-cnc-20,1415.23,6.64,65.17,10.72,0
2026-06-17 20:50:55,maq-cnc-20,1417.9,6.04,63.97,10.45,0
2026-06-17 20:50:57,maq-cnc-20,1420.61,0.0,0.0,10.28,0
2026-06-17 20:50:59,maq-cnc-20,1419.27,6.64,65.03,10.61,0
2026-06-17 20:51:01,maq-cnc-20,1416.41,6.19,64.58,10.4,0
2026-06-17 20:51:03,maq-cnc-20,1414.1,6.6,64.68,10.43,0
2026-06-17 20:51:05,maq-cnc-20,1409.18,6.13,64.62,10.5,0
2026-06-17 20:51:07,maq-cnc-20,1405.42,5.87,63.77,10.33,0
2026-06-17 20:51:09,maq-cnc-20,1401.68,6.38,64.45,10.74,0
2026-06-17 20:51:11,maq-cnc-20,1403.67,6.07,64.73,10.55,0
2026-06-17 20:51:13,maq-cnc-20,1402.53,6.0,64.34,10.33,0
2026-06-17 20:51:15,maq-cnc-20,1400.07,6.1,64.31,10.46,0
2026-06-17 20:51:17,maq-cnc-20,1400.0,6.81,65.76,10.73,0
2026-06-17 20:51:19,maq-cnc-20,1403.99,6.25,64.1,10.49,0
2026-06-17 20:51:21,maq-cnc-20,1401.16,6.04,63.96,10.46,0
2026-06-17 20:51:23,maq-cnc-20,1404.54,6.47,65.11,10.82,0
2026-06-17 20:51:25,maq-cnc-20,1404.12,6.36,64.93,10.65,0
2026-06-17 20:51:27,maq-cnc-20,1404.56,6.83,66.19,10.7,0
2026-06-17 20:51:29,maq-cnc-20,1401.53,6.51,64.68,10.8,0
2026-06-17 20:51:31,maq-cnc-20,1400.0,6.27,64.49,10.8,0
2026-06-17 20:51:33,maq-cnc-20,1400.0,6.92,66.25,10.7,0
2026-06-17 20:51:35,maq-cnc-20,1400.0,6.31,63.97,10.84,0
2026-06-17 20:51:37,maq-cnc-20,1400.0,6.55,63.95,10.76,0
2026-06-17 20:51:39,maq-cnc-20,1400.0,6.45,65.36,10.73,0
2026-06-17 20:51:41,maq-cnc-20,1400.49,6.49,64.99,10.83,0
2026-06-17 20:51:43,maq-cnc-20,1400.0,7.02,65.99,10.88,0
2026-06-17 20:51:45,maq-cnc-20,1400.0,6.39,64.65,10.78,0
2026-06-17 20:51:47,maq-cnc-20,1404.19,6.4,64.44,10.84,0
2026-06-17 20:51:49,maq-cnc-20,1406.56,7.14,66.29,11.11,0
2026-06-17 20:51:51,maq-cnc-20,1408.92,6.72,65.82,10.81,0
2026-06-17 20:51:53,maq-cnc-20,1405.57,6.75,64.19,11.12,0
2026-06-17 20:51:55,maq-cnc-20,1410.34,6.82,64.89,11.09,0
2026-06-17 20:51:57,maq-cnc-20,1411.74,6.6,65.46,10.71,0
2026-06-17 20:51:59,maq-cnc-20,1412.07,7.27,65.12,11.05,0
2026-06-17 20:52:01,maq-cnc-20,1408.05,6.65,64.24,11.11,0
2026-06-17 20:52:03,maq-cnc-20,1412.26,6.88,66.29,10.97,0
2026-06-17 20:52:05,maq-cnc-20,1417.2,7.54,66.15,11.14,0
2026-06-17 20:52:07,maq-cnc-20,1415.98,7.33,66.87,11.34,0
2026-06-17 20:52:09,maq-cnc-20,1420.38,7.65,66.03,11.31,0
2026-06-17 20:52:11,maq-cnc-20,1421.9,7.45,65.5,11.28,0
2026-06-17 20:52:13,maq-cnc-20,1421.4,7.6,65.46,11.16,0
2026-06-17 20:52:15,maq-cnc-20,1418.82,7.41,66.24,11.15,0
2026-06-17 20:52:17,maq-cnc-20,1420.88,7.69,65.8,11.39,0
2026-06-17 20:52:19,maq-cnc-20,1422.66,7.38,65.93,11.42,0
2026-06-17 20:52:21,maq-cnc-20,1422.68,7.27,66.38,11.12,0
2026-06-17 20:52:23,maq-cnc-20,1427.04,7.36,65.82,11.28,0
2026-06-17 20:52:25,maq-cnc-20,1427.25,7.84,66.41,11.47,0
2026-06-17 20:52:27,maq-cnc-20,1429.62,7.47,66.35,11.34,0
2026-06-17 20:52:29,maq-cnc-20,1431.07,7.29,65.37,11.13,0
2026-06-17 20:52:31,maq-cnc-20,1426.24,7.35,65.39,11.17,0
2026-06-17 20:52:33,maq-cnc-20,1424.1,7.2,65.74,11.17,0
2026-06-17 20:52:35,maq-cnc-20,1425.07,7.15,66.57,11.4,0
2026-06-17 20:52:37,maq-cnc-20,1423.34,7.09,65.75,11.41,0
2026-06-17 20:52:39,maq-cnc-20,1423.37,7.64,65.79,11.27,0
2026-06-17 20:52:41,maq-cnc-20,1425.26,7.69,66.49,11.63,0
2026-06-17 20:52:43,maq-cnc-20,1425.7,7.46,67.1,11.48,0
2026-06-17 20:52:45,maq-cnc-20,1423.86,7.64,66.64,11.28,0
2026-06-17 20:52:47,maq-cnc-20,1419.17,7.36,65.69,11.48,0
2026-06-17 20:52:49,maq-cnc-20,1422.1,7.83,67.45,11.62,0
2026-06-17 20:52:51,maq-cnc-20,1418.04,7.48,66.0,11.31,0
2026-06-17 20:52:53,maq-cnc-20,1413.34,7.93,67.16,11.44,0
2026-06-17 20:52:55,maq-cnc-20,1417.56,7.64,67.29,11.36,0
2026-06-17 20:52:57,maq-cnc-20,1415.32,7.56,66.37,11.36,0
2026-06-17 20:52:59,maq-cnc-20,1411.64,7.63,66.63,11.76,0
2026-06-17 20:53:01,maq-cnc-20,1415.71,7.69,65.79,11.65,0
2026-06-17 20:53:03,maq-cnc-20,1416.53,7.44,66.25,11.36,0
2026-06-17 20:53:05,maq-cnc-20,1413.49,8.19,68.09,11.73,0
2026-06-17 20:53:07,maq-cnc-20,1409.12,7.54,66.43,11.57,0
2026-06-17 20:53:09,maq-cnc-20,1405.02,8.02,66.08,11.83,0
2026-06-17 20:53:11,maq-cnc-20,1409.98,7.93,67.03,11.55,0
2026-06-17 20:53:13,maq-cnc-20,1408.75,7.85,66.89,11.86,0
2026-06-17 20:53:15,maq-cnc-20,1408.44,7.4,66.69,11.77,0
2026-06-17 20:53:17,maq-cnc-20,1405.5,7.69,66.11,11.77,0
2026-06-17 20:53:19,maq-cnc-20,1403.52,8.25,66.98,11.86,0
2026-06-17 20:53:21,maq-cnc-20,1402.23,7.71,67.25,11.58,0
2026-06-17 20:53:23,maq-cnc-20,1400.0,7.53,65.46,11.82,0
2026-06-17 20:53:25,maq-cnc-20,1404.49,7.76,66.96,11.6,0
2026-06-17 20:53:27,maq-cnc-20,1405.12,7.67,67.28,11.78,0
2026-06-17 20:53:29,maq-cnc-20,1400.84,7.59,67.2,11.87,0
2026-06-17 20:53:31,maq-cnc-20,1400.0,7.56,66.89,11.57,0
2026-06-17 20:53:33,maq-cnc-20,1400.0,7.51,65.72,11.8,0
2026-06-17 20:53:35,maq-cnc-20,1404.71,8.44,68.3,11.9,0
2026-06-17 20:53:37,maq-cnc-20,1402.29,7.58,66.66,11.97,0
2026-06-17 20:53:39,maq-cnc-20,1400.0,8.35,67.66,12.06,0
2026-06-17 20:53:41,maq-cnc-20,1400.0,8.14,68.04,12.14,0
2026-06-17 20:53:43,maq-cnc-20,1400.0,8.01,66.03,12.03,0
2026-06-17 20:53:45,maq-cnc-20,1402.08,8.33,67.56,11.96,0
2026-06-17 20:53:47,maq-cnc-20,1405.22,8.13,67.09,11.92,0
2026-06-17 20:53:49,maq-cnc-20,1407.21,8.51,68.76,12.18,0
2026-06-17 20:53:51,maq-cnc-20,1409.46,8.21,66.49,12.08,0
2026-06-17 20:53:53,maq-cnc-20,1408.5,8.61,68.27,12.21,0
2026-06-17 20:53:55,maq-cnc-20,1410.06,7.94,67.57,11.92,0
2026-06-17 20:53:57,maq-cnc-20,1407.01,8.69,68.82,12.24,0
2026-06-17 20:53:59,maq-cnc-20,1411.49,8.35,67.85,12.0,0
2026-06-17 20:54:01,maq-cnc-20,1412.26,7.94,66.34,12.08,0
2026-06-17 20:54:03,maq-cnc-20,1414.62,8.22,67.83,12.24,0
2026-06-17 20:54:05,maq-cnc-20,1411.14,8.01,67.95,12.03,0
2026-06-17 20:54:07,maq-cnc-20,1411.76,8.82,69.2,12.32,0
2026-06-17 20:54:09,maq-cnc-20,1412.96,8.57,68.74,12.34,0
2026-06-17 20:54:11,maq-cnc-20,1409.09,8.81,68.63,12.48,0
2026-06-17 20:54:13,maq-cnc-20,1412.55,8.12,67.63,12.3,0
2026-06-17 20:54:15,maq-cnc-20,1415.69,8.42,68.51,12.18,0
2026-06-17 20:54:17,maq-cnc-20,1410.84,8.57,67.45,12.48,0
2026-06-17 20:54:19,maq-cnc-20,1407.86,8.69,69.02,12.52,0
2026-06-17 20:54:21,maq-cnc-20,1405.99,8.33,67.43,12.24,0
2026-06-17 20:54:23,maq-cnc-20,1404.6,8.69,68.13,12.44,0
2026-06-17 20:54:25,maq-cnc-20,1401.13,8.39,68.42,12.33,0
2026-06-17 20:54:27,maq-cnc-20,1402.13,9.08,69.27,12.71,0
2026-06-17 20:54:29,maq-cnc-20,1400.23,8.46,67.1,12.21,0
2026-06-17 20:54:31,maq-cnc-20,1400.0,9.04,68.47,12.35,0
2026-06-17 20:54:33,maq-cnc-20,1401.71,8.83,68.06,12.34,0
2026-06-17 20:54:35,maq-cnc-20,1403.53,8.91,68.61,12.59,0
2026-06-17 20:54:37,maq-cnc-20,1401.37,9.18,68.44,12.65,0
2026-06-17 20:54:39,maq-cnc-20,1400.0,8.86,68.69,12.49,0
2026-06-17 20:54:41,maq-cnc-20,1400.0,8.94,68.42,12.4,0
2026-06-17 20:54:43,maq-cnc-20,1401.3,8.69,67.59,12.49,0
2026-06-17 20:54:45,maq-cnc-20,1400.0,8.63,67.38,12.46,0
2026-06-17 20:54:47,maq-cnc-20,1403.93,8.59,67.63,12.62,0
2026-06-17 20:54:49,maq-cnc-20,1402.59,9.11,68.8,12.81,0
2026-06-17 20:54:51,maq-cnc-20,1405.4,9.08,68.32,12.72,0
2026-06-17 20:54:53,maq-cnc-20,1406.5,8.78,68.36,12.63,0
2026-06-17 20:54:55,maq-cnc-20,1409.63,8.82,68.34,12.78,0
2026-06-17 20:54:57,maq-cnc-20,1412.04,9.41,69.05,12.78,0
2026-06-17 20:54:59,maq-cnc-20,1410.43,9.45,68.78,12.82,0
2026-06-17 20:55:01,maq-cnc-20,1411.74,9.2,69.06,12.67,0
2026-06-17 20:55:03,maq-cnc-20,1408.63,11.32,72.89,13.41,0
2026-06-17 20:55:05,maq-cnc-20,1411.06,11.29,71.85,13.56,0
2026-06-17 20:55:07,maq-cnc-20,1408.37,11.45,71.22,13.3,0
2026-06-17 20:55:09,maq-cnc-20,1407.86,11.68,73.29,13.6,0
2026-06-17 20:55:11,maq-cnc-20,1409.33,11.57,71.85,13.6,0
2026-06-17 20:55:13,maq-cnc-20,1408.43,11.1,71.82,13.25,0
2026-06-17 20:55:15,maq-cnc-20,1408.28,11.07,71.17,13.57,0
2026-06-17 20:55:17,maq-cnc-20,1403.67,11.53,71.44,13.73,0
2026-06-17 20:55:19,maq-cnc-20,1403.46,11.31,70.97,13.33,0
2026-06-17 20:55:21,maq-cnc-20,1405.65,11.59,73.31,13.62,0
2026-06-17 20:55:23,maq-cnc-20,1404.59,11.42,71.64,13.61,0
2026-06-17 20:55:25,maq-cnc-20,1408.58,11.55,71.45,13.44,0
2026-06-17 20:55:27,maq-cnc-20,1409.17,11.16,71.5,13.59,0
2026-06-17 20:55:29,maq-cnc-20,1407.42,11.57,72.75,13.82,0
2026-06-17 20:55:31,maq-cnc-20,1411.09,11.99,72.97,13.59,0
2026-06-17 20:55:33,maq-cnc-20,1411.74,11.64,72.23,13.66,0
2026-06-17 20:55:35,maq-cnc-20,1409.16,11.5,72.24,13.84,0
2026-06-17 20:55:37,maq-cnc-20,1408.34,12.19,74.07,14.0,0
2026-06-17 20:55:39,maq-cnc-20,1410.7,12.28,74.2,14.04,0
2026-06-17 20:55:41,maq-cnc-20,1413.85,11.43,73.01,13.86,0
2026-06-17 20:55:43,maq-cnc-20,1414.2,12.05,73.16,13.76,0
2026-06-17 20:55:45,maq-cnc-20,1417.15,11.68,71.53,13.96,0
2026-06-17 20:55:47,maq-cnc-20,1419.44,12.0,72.26,13.96,0
2026-06-17 20:55:49,maq-cnc-20,1422.23,12.2,72.91,13.8,0
2026-06-17 20:55:51,maq-cnc-20,1426.82,11.67,71.9,13.9,0
2026-06-17 20:55:53,maq-cnc-20,1425.34,12.25,73.48,13.87,0
2026-06-17 20:55:55,maq-cnc-20,1420.37,12.33,73.17,13.98,0
2026-06-17 20:55:57,maq-cnc-20,1423.3,12.29,74.03,13.9,0
2026-06-17 20:55:59,maq-cnc-20,1426.67,12.52,73.43,14.24,0
2026-06-17 20:56:01,maq-cnc-20,1428.16,12.26,74.02,14.09,0
2026-06-17 20:56:03,maq-cnc-20,1429.54,12.83,74.06,14.22,0
2026-06-17 20:56:05,maq-cnc-20,1432.24,12.21,72.39,13.82,0
2026-06-17 20:56:07,maq-cnc-20,1433.72,12.75,73.29,14.2,0
2026-06-17 20:56:09,maq-cnc-20,1438.29,12.98,74.29,14.15,0
2026-06-17 20:56:11,maq-cnc-20,1438.55,12.47,73.89,14.23,0
2026-06-17 20:56:13,maq-cnc-20,1440.64,12.41,73.86,14.22,0
2026-06-17 20:56:15,maq-cnc-20,1443.3,12.99,74.72,14.44,0
2026-06-17 20:56:17,maq-cnc-20,1445.88,12.95,74.67,14.42,0
2026-06-17 20:56:19,maq-cnc-20,1450.08,13.2,74.45,14.42,0
2026-06-17 20:56:21,maq-cnc-20,1452.04,12.44,73.76,14.25,0
2026-06-17 20:56:23,maq-cnc-20,1453.51,12.66,73.76,14.29,0
2026-06-17 20:56:25,maq-cnc-20,1448.52,13.23,74.72,14.38,0
2026-06-17 20:56:27,maq-cnc-20,1443.68,12.66,74.75,14.31,0
2026-06-17 20:56:29,maq-cnc-20,1440.7,13.16,75.12,14.27,0
2026-06-17 20:56:31,maq-cnc-20,1440.3,13.14,74.31,14.42,0
2026-06-17 20:56:33,maq-cnc-20,1443.33,13.34,74.75,14.61,0
2026-06-17 20:56:35,maq-cnc-20,1439.01,13.33,74.12,14.43,0
2026-06-17 20:56:37,maq-cnc-20,1439.47,12.88,73.5,14.24,0
2026-06-17 20:56:39,maq-cnc-20,1443.12,13.22,74.63,14.4,0
2026-06-17 20:56:41,maq-cnc-20,1443.33,13.37,75.94,14.47,0
2026-06-17 20:56:43,maq-cnc-20,1444.16,13.67,74.77,14.54,0
2026-06-17 20:56:45,maq-cnc-20,1446.12,13.04,74.22,14.5,0
2026-06-17 20:56:47,maq-cnc-20,1449.99,13.59,75.97,14.65,0
2026-06-17 20:56:49,maq-cnc-20,1447.28,12.91,73.97,14.35,0
2026-06-17 20:56:51,maq-cnc-20,1449.54,13.41,75.97,14.53,0
2026-06-17 20:56:53,maq-cnc-20,1450.65,13.1,75.53,14.49,0
2026-06-17 20:56:55,maq-cnc-20,1453.13,13.47,75.98,14.5,0
2026-06-17 20:56:57,maq-cnc-20,1448.28,13.34,74.44,14.47,0
2026-06-17 20:56:59,maq-cnc-20,1448.96,13.68,75.6,14.58,0
2026-06-17 20:57:01,maq-cnc-20,1452.77,13.93,75.81,14.76,0
2026-06-17 20:57:03,maq-cnc-20,1448.72,13.66,74.52,14.95,0
2026-06-17 20:57:05,maq-cnc-20,1453.16,13.61,75.46,14.63,0
2026-06-17 20:57:07,maq-cnc-20,1456.72,13.67,76.31,14.9,0
2026-06-17 20:57:09,maq-cnc-20,1455.87,14.12,76.13,14.88,0
2026-06-17 20:57:11,maq-cnc-20,1456.2,14.22,75.78,15.04,0
2026-06-17 20:57:13,maq-cnc-20,1458.63,13.96,75.46,14.89,0
2026-06-17 20:57:15,maq-cnc-20,1463.39,13.84,75.17,14.96,0
2026-06-17 20:57:17,maq-cnc-20,1468.34,14.35,76.19,15.21,0
2026-06-17 20:57:19,maq-cnc-20,1463.35,14.05,76.99,14.8,0
2026-06-17 20:57:21,maq-cnc-20,1460.27,14.04,76.17,14.88,0
2026-06-17 20:57:23,maq-cnc-20,1459.64,13.45,74.4,14.67,0
2026-06-17 20:57:25,maq-cnc-20,1457.68,13.5,75.66,14.87,0
2026-06-17 20:57:27,maq-cnc-20,1452.75,13.7,75.65,14.91,0
2026-06-17 20:57:29,maq-cnc-20,1449.31,13.78,75.03,14.97,0
2026-06-17 20:57:31,maq-cnc-20,1446.2,13.52,74.82,14.87,0
2026-06-17 20:57:33,maq-cnc-20,1441.45,13.97,76.44,14.93,0
2026-06-17 20:57:35,maq-cnc-20,1445.67,13.81,76.52,15.12,0
2026-06-17 20:57:37,maq-cnc-20,1442.94,14.07,75.91,14.9,0
2026-06-17 20:57:39,maq-cnc-20,1446.11,14.52,77.33,15.18,0
2026-06-17 20:57:41,maq-cnc-20,1442.79,13.6,75.38,14.77,0
2026-06-17 20:57:43,maq-cnc-20,1443.98,13.73,75.04,14.87,0
2026-06-17 20:57:45,maq-cnc-20,1441.25,14.02,76.2,14.99,0
2026-06-17 20:57:47,maq-cnc-20,1439.36,13.84,76.35,15.06,0
2026-06-17 20:57:49,maq-cnc-20,1435.43,13.77,75.16,15.01,0
2026-06-17 20:57:51,maq-cnc-20,1434.12,14.2,75.82,15.08,0
2026-06-17 20:57:53,maq-cnc-20,1438.43,13.92,75.04,14.98,0
2026-06-17 20:57:55,maq-cnc-20,1436.45,14.41,75.75,15.3,0
2026-06-17 20:57:57,maq-cnc-20,1441.24,14.26,76.55,15.05,0
2026-06-17 20:57:59,maq-cnc-20,1438.13,13.89,75.82,14.94,0
2026-06-17 20:58:01,maq-cnc-20,1441.91,14.25,75.5,15.45,0
2026-06-17 20:58:03,maq-cnc-20,1439.37,14.42,75.75,15.48,0
2026-06-17 20:58:05,maq-cnc-20,1441.91,14.05,75.85,15.22,0
2026-06-17 20:58:07,maq-cnc-20,1439.32,14.89,77.09,15.53,0
2026-06-17 20:58:09,maq-cnc-20,1441.88,14.62,75.95,15.42,0
2026-06-17 20:58:11,maq-cnc-20,1438.07,14.37,76.32,15.23,0
2026-06-17 20:58:13,maq-cnc-20,1439.0,15.03,77.05,15.68,0
2026-06-17 20:58:15,maq-cnc-20,1442.46,14.9,77.96,15.67,0
2026-06-17 20:58:17,maq-cnc-20,1437.46,15.01,78.36,15.68,0
2026-06-17 20:58:19,maq-cnc-20,1433.1,14.87,76.52,15.6,0
2026-06-17 20:58:21,maq-cnc-20,1432.87,14.17,75.86,15.46,0
2026-06-17 20:58:23,maq-cnc-20,1437.87,14.69,76.93,15.5,0
